numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07558;20250103030000;102010;-70;6;250;2.400000;278.250000;277.950000;98;150;45;mq;mq;mq;mq;mq;mq;mq;mq;93560;mq;mq;-510;mq;mq;mq;mq;277.350000;mq;mq;3.600000;4.700000;-10;mq;0.000000;mq;mq;0.200000;0.800000;2.200000;4.000000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20250103030000;102010;20;3;20;7.100000;280.050000;277.850000;86;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101100;mq;mq;-670;mq;mq;mq;mq;279.150000;mq;mq;12.400000;13.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20250103030000;mq;140;6;200;3.500000;275.850000;274.650000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91470;92500;783;-920;mq;269.650000;mq;277.850000;mq;mq;mq;6.100000;7.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.600000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20250103030000;102240;-40;6;30;1.500000;281.650000;281.350000;98;15760;58;mq;mq;100;8;80;mq;mq;mq;101510;mq;mq;-270;mq;mq;mq;mq;280.650000;mq;mq;3.600000;3.600000;-10;mq;0.010000;mq;mq;0.600000;1.400000;1.400000;1.400000;1.400000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20250103030000;102220;-110;6;270;2.100000;282.850000;278.850000;76;43460;60;mq;mq;100;6;1250;mq;mq;mq;97860;mq;mq;-230;mq;mq;mq;mq;279.650000;mq;mq;3.200000;4.700000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;6;mq;1320;8;mq;1620;mq;mq;mq;mq;mq;mq;
07627;20250103030000;102310;80;6;160;2.800000;278.450000;274.950000;78;20000;0;mq;mq;100;2;1750;mq;mq;mq;97270;mq;mq;-280;mq;269.450000;mq;285.550000;278.450000;mq;mq;3.800000;3.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;1790;7;mq;2800;7;mq;4040;mq;mq;mq;
07630;20250103030000;102200;0;5;320;5.200000;282.750000;280.050000;83;36710;0;mq;mq;100;5;1250;mq;mq;mq;100380;mq;mq;-330;mq;mq;mq;mq;280.350000;mq;mq;6.700000;6.700000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;1140;5;mq;1440;8;mq;1740;mq;mq;mq;
07643;20250103030000;101920;-110;5;290;4.000000;285.150000;280.050000;71;60000;0;mq;mq;100;8;3180;mq;mq;mq;101820;mq;mq;-770;mq;mq;mq;mq;280.350000;mq;mq;6.600000;10.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;3180;8;mq;4080;mq;mq;mq;mq;mq;mq;
07650;20250103030000;101880;-120;6;80;0.500000;281.650000;280.750000;94;4830;10;mq;mq;100;8;2250;mq;mq;mq;101490;mq;mq;-800;mq;mq;mq;mq;279.950000;mq;mq;0.900000;2.900000;-10;2;0.000000;mq;mq;0.000000;0.200000;0.400000;0.600000;1.200000;mq;mq;mq;mq;5;mq;2340;7;mq;2700;8;mq;3240;mq;mq;mq;
07661;20250103030000;mq;mq;mq;290;10.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;13.400000;15.600000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20250103030000;101120;-220;6;260;10.300000;285.450000;279.050000;65;40000;2;2;2;90;3;mq;30;23;12;100810;mq;mq;-1540;mq;mq;mq;mq;282.150000;mq;mq;14.100000;15.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;3;4500;7;0;8000;mq;mq;mq;mq;mq;mq;
07747;20250103030000;102030;-120;6;220;2.400000;282.450000;274.850000;59;60000;0;mq;mq;100;8;3900;mq;mq;mq;101490;mq;mq;-500;mq;mq;mq;mq;279.050000;mq;mq;3.900000;6.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;4;mq;3900;8;mq;6420;mq;mq;mq;mq;mq;mq;
07761;20250103030000;102020;-140;6;30;0.800000;285.550000;282.950000;84;16170;0;mq;mq;100;1;800;mq;mq;mq;101910;mq;mq;-810;mq;mq;mq;mq;281.050000;mq;mq;1.800000;7.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;9.900000;mq;mq;mq;mq;mq;1;mq;780;8;mq;2880;mq;8;mq;mq;mq;mq;
07790;20250103030000;101480;-180;6;190;1.700000;287.250000;275.450000;45;59420;0;mq;mq;75;6;2250;mq;mq;mq;101340;mq;mq;-1280;mq;mq;mq;mq;281.050000;mq;mq;3.700000;6.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;2340;6;mq;3660;mq;mq;mq;mq;mq;mq;
61968;20250103030000;101230;100;3;60;2.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;mq;9.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20250103030000;101190;50;3;230;4.300000;303.050000;300.050000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;-40;mq;300.850000;mq;306.450000;mq;mq;mq;mq;6.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;5.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20250103030000;101270;60;3;140;3.700000;301.150000;298.750000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101200;mq;mq;100;mq;300.650000;mq;306.750000;mq;mq;mq;mq;5.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20250103030000;101300;80;3;130;5.400000;300.650000;296.050000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;-30;mq;298.050000;mq;304.850000;mq;mq;mq;mq;8.800000;-10;mq;mq;mq;mq;0.000000;0.000000;1.800000;1.800000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20250103030000;101490;100;3;110;6.200000;300.050000;292.650000;64;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101340;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;8.300000;8.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20250103030000;101200;110;8;320;10.500000;291.950000;290.050000;89;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100860;mq;mq;-810;mq;290.150000;mq;293.850000;mq;mq;mq;mq;14.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20250103030000;100460;330;1;210;15.800000;277.150000;276.750000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98680;mq;mq;800;mq;276.950000;mq;284.850000;mq;mq;mq;mq;23.200000;-10;mq;mq;mq;mq;0.200000;0.200000;3.000000;3.400000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20250103030000;99910;20;1;60;3.100000;281.550000;281.550000;100;3000;50;5;5;100;8;150;37;61;60;99550;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.700000;-10;mq;mq;mq;mq;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;7;7;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20250103030000;101280;150;3;330;4.500000;300.750000;298.150000;86;18540;61;mq;mq;90;7;800;mq;mq;mq;101200;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;6.600000;6.600000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;630;7;mq;1140;mq;8;mq;mq;mq;mq;
71805;20250103030000;99810;-120;8;210;9.100000;277.250000;275.750000;90;7280;0;mq;mq;mq;4;800;mq;mq;mq;99720;mq;mq;-1320;mq;mq;mq;mq;276.450000;mq;mq;11.500000;14.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;18.600000;mq;mq;mq;mq;4;mq;750;5;mq;2160;mq;mq;mq;mq;mq;mq;
78890;20250103030000;mq;60;1;80;9.400000;299.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101230;mq;mq;50;mq;298.050000;mq;301.850000;mq;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20250103030000;101570;40;0;90;3.200000;296.850000;293.750000;83;33980;mq;mq;mq;mq;mq;mq;mq;mq;mq;101480;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20250103030000;101540;50;0;90;7.600000;299.650000;295.450000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;40;mq;299.250000;mq;301.750000;mq;mq;mq;9.700000;11.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20250103030000;101490;60;0;90;4.200000;298.850000;294.050000;75;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101400;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;5.900000;7.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20250103030000;101170;30;1;0;0.000000;297.950000;297.450000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;100;mq;297.050000;mq;303.250000;mq;mq;mq;0.500000;0.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.600000;2.800000;14.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20250103030000;101200;100;1;30;1.600000;298.850000;298.150000;96;31010;0;mq;mq;mq;3;450;mq;mq;mq;101110;mq;mq;80;mq;mq;mq;mq;300.950000;mq;mq;2.600000;5.100000;-10;mq;mq;mq;mq;4.500000;4.500000;4.700000;5.700000;5.900000;mq;mq;mq;mq;1;mq;420;3;mq;1050;mq;9;mq;mq;mq;mq;
81408;20250103030000;101140;80;1;0;0.000000;298.450000;297.950000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.200000;4.600000;-10;mq;mq;mq;mq;0.400000;0.400000;0.400000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20250103030000;98820;60;1;90;1.500000;272.950000;271.950000;92;3000;71;7;7;100;8;80;37;61;60;98290;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8;7;30;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20250103060000;102390;-20;5;220;1.700000;271.750000;270.450000;91;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101470;mq;mq;970;271.650000;mq;274.150000;mq;271.450000;mq;mq;2.600000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20250103060000;102270;0;5;250;3.300000;271.550000;270.750000;94;33720;0;mq;mq;mq;0;mq;mq;mq;mq;101670;mq;mq;950;271.450000;mq;276.250000;mq;270.450000;mq;mq;4.000000;5.500000;-10;5;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20250103060000;102510;-30;5;360;3.400000;278.850000;270.750000;56;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102400;mq;mq;1050;278.050000;mq;279.350000;mq;mq;mq;mq;5.500000;5.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20250103060000;102530;-10;6;260;2.400000;273.150000;271.750000;90;52720;0;mq;mq;100;8;1250;mq;mq;mq;101680;mq;mq;1030;271.350000;mq;277.550000;mq;277.550000;mq;mq;3.100000;3.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.400000;mq;mq;mq;mq;8;mq;1320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20250103060000;102490;0;5;260;1.800000;270.850000;270.750000;99;1670;10;mq;mq;mq;0;mq;mq;mq;mq;100490;mq;mq;980;270.150000;mq;275.150000;mq;274.650000;mq;mq;2.200000;2.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20250103060000;102380;30;3;270;2.100000;271.550000;270.950000;96;10120;0;mq;mq;mq;0;mq;mq;mq;mq;101170;mq;mq;990;270.850000;mq;276.450000;mq;273.350000;mq;mq;3.000000;4.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;4.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20250103060000;102470;-60;8;70;3.100000;274.950000;273.350000;89;52970;0;mq;mq;100;8;7440;mq;mq;mq;101230;mq;mq;750;274.950000;mq;279.650000;mq;275.350000;mq;mq;3.600000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;8;mq;7440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20250103060000;102500;-10;4;110;3.200000;277.850000;272.250000;67;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101770;mq;mq;910;277.750000;mq;280.350000;mq;mq;mq;mq;5.800000;5.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20250103060000;102520;0;4;30;1.000000;274.050000;273.050000;93;17480;0;mq;mq;mq;0;mq;mq;mq;mq;102050;mq;mq;900;274.050000;mq;279.150000;mq;276.950000;mq;mq;1.500000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20250103060000;102570;30;3;320;0.900000;270.750000;270.750000;100;7590;0;mq;mq;mq;0;mq;mq;mq;mq;100720;mq;mq;970;270.450000;mq;277.650000;mq;278.850000;mq;mq;1.200000;1.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20250103060000;102480;10;3;270;1.600000;272.150000;271.850000;98;270;11;0;0;0;0;mq;30;20;10;101330;mq;mq;1000;271.750000;mq;277.450000;mq;mq;mq;mq;2.600000;3.000000;-10;4;mq;0.000000;-60;0.000000;0.000000;0.000000;-0.100000;8.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20250103060000;102440;50;3;310;2.900000;273.650000;273.550000;99;4320;10;mq;mq;100;8;80;mq;mq;mq;100950;mq;mq;1120;273.450000;mq;276.250000;mq;275.250000;mq;mq;4.900000;5.300000;-10;5;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;14.300000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20250103060000;102370;30;3;270;1.300000;272.950000;272.150000;94;14970;0;mq;mq;100;8;250;mq;mq;mq;98010;mq;mq;920;271.850000;mq;273.350000;mq;274.150000;mq;mq;2.000000;3.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;19.000000;mq;mq;mq;mq;8;mq;240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20250103060000;102280;-10;5;210;2.000000;273.750000;273.650000;99;6180;0;mq;mq;100;8;1250;mq;mq;mq;100380;mq;mq;820;272.250000;mq;275.350000;mq;271.750000;mq;mq;3.200000;4.800000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;0.200000;15.100000;mq;mq;mq;mq;8;mq;1290;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20250103060000;mq;mq;mq;80;6.800000;279.050000;mq;mq;18000;2;2;mq;90;7;1250;35;mq;mq;mq;mq;mq;mq;279.050000;mq;280.850000;mq;mq;mq;mq;9.700000;11.000000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.400000;mq;mq;mq;mq;7;6;1000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20250103060000;102370;-30;7;60;3.800000;276.350000;274.250000;86;33490;0;mq;mq;100;8;3600;mq;mq;mq;102040;mq;mq;790;276.150000;mq;278.750000;mq;277.250000;mq;mq;5.700000;5.700000;-10;5;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;7.000000;mq;mq;mq;mq;7;mq;3600;8;mq;4380;mq;mq;mq;mq;mq;mq;
07240;20250103060000;102490;30;3;50;2.600000;274.550000;273.850000;95;33240;0;mq;mq;100;1;450;mq;mq;mq;101080;mq;mq;1040;274.450000;mq;278.550000;mq;276.450000;mq;mq;4.800000;5.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;15.500000;mq;mq;mq;mq;1;mq;330;8;mq;6240;mq;mq;mq;mq;mq;mq;
07255;20250103060000;102420;10;3;20;1.300000;274.550000;274.450000;99;3390;10;mq;mq;mq;mq;mq;mq;mq;mq;100340;mq;mq;670;274.550000;mq;277.650000;mq;275.850000;mq;mq;1.700000;2.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;14.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20250103060000;102430;30;3;mq;mq;273.950000;272.650000;91;35910;mq;mq;mq;100;8;450;mq;mq;mq;99670;mq;mq;450;273.950000;mq;275.950000;mq;275.950000;mq;mq;mq;mq;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;1.000000;12.500000;mq;mq;mq;mq;8;mq;540;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20250103060000;102380;20;3;330;2.100000;271.950000;271.250000;95;20250;0;mq;mq;mq;1;800;mq;mq;mq;98950;mq;mq;480;271.850000;mq;277.650000;mq;275.750000;mq;mq;2.800000;2.900000;-10;12;mq;mq;mq;0.000000;0.000000;-0.100000;8.400000;17.100000;mq;mq;mq;mq;1;mq;870;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20250103060000;102320;-30;5;70;3.700000;279.650000;277.950000;89;mq;mq;5;2;mq;mq;mq;mq;mq;mq;102030;mq;mq;510;279.650000;mq;280.750000;mq;mq;mq;mq;6.900000;8.200000;-10;mq;mq;mq;mq;0.600000;0.600000;0.600000;0.800000;7.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20250103060000;102390;-20;5;30;2.600000;276.650000;276.050000;96;8920;0;mq;mq;100;7;250;mq;mq;mq;100890;mq;mq;610;276.650000;mq;278.750000;mq;279.650000;mq;mq;3.800000;4.800000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;20.000000;mq;mq;mq;mq;2;mq;210;7;mq;360;8;mq;3180;mq;mq;mq;
07434;20250103060000;102290;-50;5;20;2.300000;275.850000;275.450000;97;12140;0;mq;mq;100;8;2880;mq;mq;mq;97350;mq;mq;90;275.850000;mq;278.650000;mq;276.850000;mq;mq;3.500000;3.800000;-10;2;0.000000;mq;mq;0.000000;0.000000;0.000000;2.400000;10.900000;mq;mq;mq;mq;8;mq;2880;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20250103060000;102350;0;5;0;0.000000;275.550000;275.150000;97;3670;10;mq;mq;100;8;150;mq;mq;mq;98260;mq;mq;140;275.450000;mq;281.550000;mq;275.950000;mq;mq;0.000000;0.900000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.200000;3.800000;4.200000;mq;mq;mq;mq;3;mq;150;7;mq;390;8;mq;600;mq;mq;mq;
07471;20250103060000;mq;0;5;50;1.200000;273.450000;272.850000;96;19280;56;mq;mq;100;8;250;mq;mq;mq;92270;92500;813;-310;273.450000;mq;278.950000;mq;273.250000;mq;mq;1.800000;2.700000;-10;5;0.000000;mq;mq;-0.100000;-0.100000;1.000000;2.000000;2.000000;mq;mq;mq;mq;8;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20250103060000;102300;30;3;340;4.300000;275.550000;274.350000;92;30000;3;2;2;100;8;150;36;mq;mq;99320;mq;mq;-80;275.550000;mq;282.350000;mq;mq;mq;mq;6.300000;6.700000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;0.200000;4.200000;5.600000;mq;mq;mq;mq;8;7;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20250103060000;102200;-70;5;70;3.400000;279.150000;279.050000;99;5060;61;mq;mq;100;8;150;mq;mq;mq;101600;mq;mq;-50;279.150000;mq;282.350000;mq;279.350000;mq;mq;5.400000;5.600000;-10;2;0.000000;mq;mq;0.200000;0.400000;1.000000;2.300000;7.700000;mq;mq;mq;mq;2;mq;150;3;mq;300;5;mq;600;mq;mq;mq;
07535;20250103060000;102200;-60;7;0;0.000000;277.750000;277.750000;100;3120;10;mq;mq;101;9;30;mq;mq;mq;98990;mq;mq;-260;277.750000;mq;280.750000;mq;278.850000;mq;mq;0.600000;2.100000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;0.800000;3.400000;5.800000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20250103060000;101990;-30;6;320;2.600000;277.750000;277.350000;97;2490;60;mq;mq;mq;mq;mq;mq;mq;mq;93530;mq;mq;-510;277.150000;mq;278.350000;mq;277.350000;mq;mq;4.200000;4.200000;-10;mq;0.000000;mq;mq;-0.100000;0.400000;1.200000;4.400000;4.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20250103060000;102050;30;3;360;7.000000;279.050000;276.050000;81;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101130;mq;mq;-560;279.050000;mq;282.150000;mq;278.350000;mq;mq;12.200000;14.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20250103060000;mq;60;5;160;3.300000;277.250000;274.250000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91410;92500;777;-1060;mq;269.850000;mq;277.850000;mq;mq;mq;6.800000;9.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20250103060000;102090;-150;6;90;2.100000;280.850000;280.750000;99;60000;0;mq;mq;100;7;150;mq;mq;mq;101360;mq;mq;-350;280.850000;mq;285.450000;mq;280.650000;mq;mq;3.200000;3.400000;-10;mq;0.010000;mq;mq;0.000000;0.600000;2.000000;2.000000;2.000000;mq;mq;mq;mq;7;mq;150;8;mq;1800;mq;mq;mq;mq;mq;mq;
07621;20250103060000;102110;-150;6;200;0.800000;280.150000;279.050000;93;44150;0;mq;mq;100;8;2250;mq;mq;mq;97710;mq;mq;-340;280.150000;mq;285.150000;mq;278.550000;mq;mq;1.500000;2.300000;-10;2;0.000000;mq;mq;0.200000;0.600000;0.600000;0.600000;0.800000;mq;mq;mq;mq;7;mq;2160;8;mq;3300;mq;mq;mq;mq;mq;mq;
07627;20250103060000;102220;80;6;170;1.100000;278.450000;275.950000;84;20000;63;mq;mq;mq;mq;mq;mq;mq;mq;97190;mq;mq;-280;mq;270.750000;mq;285.550000;278.450000;mq;mq;1.700000;2.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20250103060000;102140;-80;6;340;2.300000;280.750000;280.150000;96;11760;51;mq;mq;100;7;150;mq;mq;mq;100300;mq;mq;-410;280.750000;mq;284.950000;mq;280.350000;mq;mq;4.200000;5.400000;-10;2;0.000000;mq;mq;0.200000;0.800000;0.800000;0.800000;0.800000;mq;mq;mq;mq;4;mq;150;7;mq;420;7;mq;600;mq;mq;mq;
07643;20250103060000;101970;50;3;40;4.100000;282.450000;278.950000;79;60000;0;mq;mq;100;mq;800;mq;mq;mq;101870;mq;mq;mq;281.850000;mq;285.450000;mq;280.150000;mq;mq;mq;7.200000;-10;mq;0.000000;mq;mq;mq;0.000000;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20250103060000;101840;-40;5;280;3.700000;280.650000;278.950000;89;15540;0;mq;mq;mq;3;3780;mq;mq;mq;101450;mq;mq;-750;280.150000;mq;282.550000;mq;278.850000;mq;mq;5.000000;6.100000;-10;2;0.000000;mq;mq;0.000000;-0.100000;0.200000;0.600000;1.200000;mq;mq;mq;mq;3;mq;3780;3;mq;7440;mq;mq;mq;mq;mq;mq;
